Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(Pa),   Alti(m)
  2020/8/8,  12:35:26,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.049999,43.285156,101360.750000,-2.976297
  2020/8/8,  12:35:36,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.049999,43.320312,101368.359375,-3.609656
  2020/8/8,  12:35:46,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.049999,43.308594,101370.632812,-3.798651
  2020/8/8,  12:35:56,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.049999,43.296875,101363.570312,-3.210544
  2020/8/8,  12:36:14,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.040001,43.295898,101360.468750,-2.952168
  2020/8/8,  12:36:24,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.040001,43.307617,101374.171875,-4.093195
  2020/8/8,  12:36:34,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.040001,43.319336,101362.468750,-3.119058
  2020/8/8,   12:37:2,  3.886250,    0,       0.000000,       0.000000,       201,        67,        10,         3,         0,         0,         0,         1,         1,         0,         1,         1, 23.030001,43.378906,101365.046875,-3.333195
  2020/8/8,   12:37:2,  3.886250,    0,       0.000000,       0.000000,       201,        67,        10,         3,         0,         0,         0,         1,         1,         0,         1,         1, 23.030001,43.378906,101365.046875,-3.333195
  2020/8/8,  12:37:12,  3.887500,    0,       0.000000,       0.000000,        72,        24,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.030001,43.377930,101373.093750,-4.003727
  2020/8/8,  12:37:22,  3.888750,    0,       0.000000,       0.000000,       135,        45,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,43.377930,101376.500000,-4.287207
  2020/8/8,  12:37:32,  3.890000,    0,       0.000000,       0.000000,       123,        41,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,43.402344,101372.265625,-3.934363
  2020/8/8,  12:37:42,  3.890000,    0,       0.000000,       0.000000,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,43.425781,101372.265625,-3.934363
  2020/8/8,  12:37:52,  3.890000,    0,       0.000000,       0.000000,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,43.414062,101374.671875,-4.134410
  2020/8/8,   12:38:2,  3.888750,    0,       0.000000,       0.000000,       243,        73,         9,         3,         3,         0,         0,         0,         2,         0,         0,         2, 23.020000,43.438477,101371.406250,-3.862989
  2020/8/8,  12:38:22,  3.885000,    0,       0.000000,       0.000000,       264,        88,        20,         3,         3,         3,         0,         1,         3,         0,         1,         3, 23.010000,43.472656,101366.921875,-3.489019
  2020/8/8,  12:38:32,  3.886250,    0,       0.000000,       0.000000,       375,       125,        27,         9,         9,         9,         1,         1,         9,         1,         1,         9, 23.010000,43.484375,101372.570312,-3.959495
  2020/8/8,  12:38:42,  3.886250,    0,       0.000000,       0.000000,       138,        42,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 23.010000,43.521484,101367.335938,-3.524205
  2020/8/8,  12:38:56,  3.888750,    0,       0.000000,       0.000000,       222,        74,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,43.533203,101370.328125,-3.773519
  2020/8/8,   12:39:6,  3.888750,    0,       0.000000,       0.000000,        39,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,43.568359,101371.328125,-3.855952
  2020/8/8,  12:39:16,  3.888750,    0,       0.000000,       0.000000,       219,        73,        25,         7,         7,         7,         0,         0,         7,         0,         0,         7, 22.990000,43.592773,101370.078125,-3.752408
  2020/8/8,  12:39:42,  3.887500,    0,       0.000000,       0.000000,       828,       273,        76,         3,         3,         3,         4,         8,        10,         4,         8,        10, 22.980000,43.651367,101376.859375,-4.317364
  2020/8/8,  12:39:52,  3.888750,    0,       0.000000,       0.000000,       453,       148,        57,         3,         3,         0,         2,         4,         6,         2,         4,         6, 22.990000,43.665039,101378.546875,-4.457090
  2020/8/8,   12:40:2,  3.888750,    0,       0.000000,       0.000000,       342,       114,        16,         3,         3,         0,         1,         1,         3,         1,         1,         3, 22.980000,43.652344,101373.070312,-4.001716
  2020/8/8,  12:40:12,  3.887500,    0,       0.000000,       0.000000,       240,        80,         9,         3,         0,         0,         0,         0,         1,         0,         0,         1, 22.980000,43.699219,101375.453125,-4.199751
  2020/8/8,  12:40:22,  3.886250,    0,       0.000000,       0.000000,       426,       142,        24,         6,         3,         0,         2,         2,         5,         2,         2,         5, 22.980000,43.700195,101384.367188,-4.941595
  2020/8/8,  12:40:32,  3.883750,    0,       0.000000,       0.000000,       324,       108,        24,         6,         3,         0,         1,         2,         5,         1,         2,         5, 22.969999,43.734375,101375.609375,-4.212820
  2020/8/8,  12:40:42,  3.883750,    0,       0.000000,       0.000000,       342,       110,        31,         6,         3,         0,         1,         3,         5,         1,         3,         5, 22.969999,43.747070,101381.265625,-4.683262
  2020/8/8,   12:41:2,  3.888750,    0,       0.000000,       0.000000,       432,       140,        20,         0,         0,         0,         2,         3,         3,         2,         3,         3, 22.969999,43.770508,101371.960938,-3.909232
  2020/8/8,  12:41:12,  3.888750,    0,       0.000000,       0.000000,       534,       174,        41,         3,         3,         3,         3,         4,         6,         3,         4,         6, 22.969999,43.806641,101374.789062,-4.144463
  2020/8/8,  12:41:22,  3.888750,    0,       0.000000,       0.000000,       213,        71,        16,         3,         3,         3,         0,         0,         3,         0,         0,         3, 22.969999,43.806641,101370.546875,-3.791614
  2020/8/8,  12:41:32,  3.887500,    0,       0.000000,       0.000000,       171,        53,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,43.830078,101380.015625,-4.579727
  2020/8/8,  12:41:42,  3.887500,    0,       0.000000,       0.000000,       339,       113,        15,         0,         0,         0,         1,         1,         1,         1,         1,         1, 22.959999,43.842773,101381.421875,-4.696330
  2020/8/8,  12:41:52,  3.886250,    0,       0.000000,       0.000000,       219,        69,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,43.842773,101376.359375,-4.275144
  2020/8/8,   12:42:2,  3.886250,    0,       0.000000,       0.000000,        63,        21,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,43.830078,101381.593750,-4.710402
  2020/8/8,  12:42:22,  3.883750,    0,       0.000000,       0.000000,       129,        43,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.950001,43.890625,101375.531250,-4.205783
  2020/8/8,  12:42:32,  3.887500,    0,       0.000000,       0.000000,        69,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.950001,43.950195,101372.296875,-3.937379
